#! FIELDS dZ.z tiltAvg ff1 dff1_dZ.z dff1_tiltAvg
#! SET normalisation  1.000000
#! SET min_dZ.z -4.8
#! SET max_dZ.z 4.8
#! SET nbins_dZ.z  33
#! SET periodic_dZ.z false
#! SET min_tiltAvg 0
#! SET max_tiltAvg 180
#! SET nbins_tiltAvg  19
#! SET periodic_tiltAvg false
 -0.145455 37.894737 29.745568 -31.601696 -0.104631
 0.145455 37.894737 21.083152 -26.779949 -0.050987
 0.436364 37.894737 14.069731 -21.274541 -0.029213
 0.727273 37.894737 8.691979 -15.781749 -0.022894
 1.018182 37.894737 4.795260 -11.199564 0.007751
 1.309091 37.894737 2.113143 -7.192306 0.076182
 1.600000 37.894737 0.723422 -2.098809 0.140012
 1.890909 37.894737 1.024323 4.329252 0.174053
 2.181818 37.894737 3.298012 11.342796 0.186983
 2.472727 37.894737 7.621972 18.323246 0.188322
 2.763636 37.894737 13.900883 24.430379 0.181546
 3.054545 37.894737 22.559412 21.223724 0.122843
 3.345455 37.894737 28.074649 12.071487 0.013107
 3.636364 37.894737 31.106961 7.830686 -0.054996
 3.927273 37.894737 32.636212 2.741143 -0.063390
 4.218182 37.894737 33.135867 1.375148 -0.056974
 4.509091 37.894737 33.780712 3.487757 -0.050572
 4.800000 37.894737 35.404146 8.006290 -0.045131

 -4.800000 47.368421 34.741453 -8.506169 -0.040693
 -4.509091 47.368421 32.924417 -4.361696 -0.048028
 -4.218182 47.368421 31.943533 -2.907595 -0.060495
 -3.927273 47.368421 30.840629 -5.435797 -0.070970
 -3.636364 47.368421 28.622951 -9.238543 -0.030160
 -3.345455 47.368421 26.024318 -7.773656 0.039650
 -3.054545 47.368421 24.402116 -3.153208 0.080268
 -2.763636 47.368421 24.187965 1.474935 0.071671
 -2.472727 47.368421 25.080700 4.402312 -0.003521
 -2.181818 47.368421 26.755842 7.386300 -0.092877
 -1.890909 47.368421 29.561441 12.113080 -0.127597
 -1.600000 47.368421 33.869872 17.358880 -0.117780
 -1.309091 47.368421 39.692370 22.149886 -0.096936
 -1.018182 47.368421 47.188751 24.549164 -0.090298
 -0.727273 47.368421 53.678854 -13.610928 -0.143632
 -0.436364 47.368421 38.589709 -34.695866 -0.137911
 -0.145455 47.368421 28.557595 -30.165281 -0.107904
 0.145455 47.368421 20.222898 -26.007133 -0.091800
 0.436364 47.368421 13.343683 -21.111065 -0.084929
 0.727273 47.368421 8.022354 -15.369397 -0.080118
 1.018182 47.368421 4.421025 -9.426307 -0.058131
 1.309091 47.368421 2.484610 -4.010413 0.003343
 1.600000 47.368421 2.029761 0.849520 0.106920
 1.890909 47.368421 3.011535 6.024958 0.209217
 2.181818 47.368421 5.612245 11.957600 0.269545
 2.472727 47.368421 9.994584 18.092055 0.282369
 2.763636 47.368421 16.097230 23.046465 0.247450
 3.054545 47.368421 23.619592 18.848714 0.076793
 3.345455 47.368421 28.183380 10.011647 0.006850
 3.636364 47.368421 30.711676 6.811164 -0.032189
 3.927273 47.368421 32.092413 2.706044 -0.053930
 4.218182 47.368421 32.620098 1.525544 -0.054540
 4.509091 47.368421 33.311830 3.663131 -0.051668
 4.800000 47.368421 34.987200 8.179258 -0.047124

 -4.800000 56.842105 34.295046 -8.555700 -0.050269
 -4.509091 56.842105 32.456396 -4.492295 -0.048433
 -4.218182 56.842105 31.390688 -3.416448 -0.054066
 -3.927273 56.842105 30.129261 -5.637970 -0.074533
 -3.636364 56.842105 28.188752 -7.144550 -0.059024
 -3.345455 56.842105 26.292176 -5.509730 0.006864
 -3.054545 56.842105 25.096916 -2.696972 0.045963
 -2.763636 56.842105 24.639309 -0.645992 0.000005
 -2.472727 56.842105 24.728493 1.565882 -0.077886
 -2.181818 56.842105 25.800309 6.182616 -0.108828
 -1.890909 56.842105 28.459819 12.176381 -0.107222
 -1.600000 56.842105 32.871805 17.968873 -0.095199
 -1.309091 56.842105 38.825592 22.245115 -0.085675
 -1.018182 56.842105 46.194795 22.536158 -0.110006
 -0.727273 56.842105 52.410697 -4.305251 -0.108562
 -0.436364 56.842105 38.108514 -34.563522 0.041712
 -0.145455 56.842105 28.216864 -29.825920 0.048441
 0.145455 56.842105 19.967425 -25.789282 0.054057
 0.436364 56.842105 13.134988 -21.001616 0.058751
 0.727273 56.842105 7.856026 -15.138809 0.063473
 1.018182 56.842105 4.379696 -8.729181 0.071340
 1.309091 56.842105 2.767771 -2.410285 0.087062
 1.600000 56.842105 2.925852 3.386870 0.116855
 1.890909 56.842105 4.673270 8.527706 0.160876
 2.181818 56.842105 7.841608 13.183221 0.197431
 2.472727 56.842105 12.292495 17.140825 0.183218
 2.763636 56.842105 17.796287 19.439112 0.089131
 3.054545 56.842105 23.769838 17.719102 -0.039142
 3.345455 56.842105 28.144205 10.097333 -0.016672
 3.636364 56.842105 30.449159 5.593419 -0.024421
 3.927273 56.842105 31.605634 2.403249 -0.047618
 4.218182 56.842105 32.102638 1.520815 -0.052619
 4.509091 56.842105 32.799001 3.709053 -0.054272
 4.800000 56.842105 34.496204 8.276267 -0.054272

 -4.800000 66.315789 33.880321 -8.487053 -0.033401
 -4.509091 66.315789 32.068018 -4.416731 -0.031115
 -4.218182 66.315789 30.974169 -3.783421 -0.031602
 -3.927273 66.315789 29.549665 -6.113899 -0.042517
 -3.636364 66.315789 27.671134 -6.169625 -0.040982
 -3.345455 66.315789 26.151981 -4.330659 -0.029649
 -3.054545 66.315789 24.982009 -3.990816 -0.072710
 -2.763636 66.315789 23.888069 -3.058369 -0.151298
 -2.472727 66.315789 23.511382 0.895762 -0.170013
 -2.181818 66.315789 24.573249 6.568856 -0.148345
 -1.890909 66.315789 27.384639 12.771892 -0.120535
 -1.600000 66.315789 31.971891 18.584731 -0.095042
 -1.309091 66.315789 38.091146 22.352527 -0.067492
 -1.018182 66.315789 45.371795 21.327303 -0.056709
 -0.727273 66.315789 51.679389 5.900598 -0.049462
 -0.436364 66.315789 39.398334 -34.400420 0.226979
 -0.145455 66.315789 29.554976 -29.710479 0.232523
 0.145455 66.315789 21.358975 -25.597958 0.239096
 0.436364 66.315789 14.585217 -20.800872 0.247482
 0.727273 66.315789 9.363275 -14.942970 0.255437
 1.018182 66.315789 5.948208 -8.495592 0.261085
 1.309091 66.315789 4.415064 -2.097520 0.262637
 1.600000 66.315789 4.675223 3.761448 0.254702
 1.890909 66.315789 6.513833 8.695780 0.227525
 2.181818 66.315789 9.605673 12.292180 0.168615
 2.472727 66.315789 13.513276 14.265126 0.072065
 2.763636 66.315789 17.996850 16.188306 -0.026404
 3.054545 66.315789 23.185866 18.003735 -0.067839
 3.345455 66.315789 27.909698 11.559838 -0.027778
 3.636364 66.315789 30.250485 4.668069 -0.016978
 3.927273 66.315789 31.226086 2.095738 -0.031116
 4.218182 66.315789 31.674278 1.420820 -0.035835
 4.509091 66.315789 32.342965 3.631137 -0.039416
 4.800000 66.315789 34.027540 8.269259 -0.041254

 -4.800000 75.789474 33.689683 -8.524354 -0.007865
 -4.509091 75.789474 31.880508 -4.356453 -0.009421
 -4.218182 75.789474 30.803481 -3.779829 -0.005569
 -3.927273 75.789474 29.358793 -6.178131 0.000349
 -3.636364 75.789474 27.495110 -6.077842 0.002681
 -3.345455 75.789474 25.860933 -5.613776 -0.027074
 -3.054545 75.789474 24.010128 -6.838198 -0.108256
 -2.763636 75.789474 22.332303 -3.953167 -0.146525
 -2.472727 75.789474 21.957795 1.563715 -0.134485
 -2.181818 75.789474 23.289459 7.618949 -0.104127
 -1.890909 75.789474 26.393632 13.697166 -0.073775
 -1.600000 75.789474 31.217286 19.290541 -0.055112
 -1.309091 75.789474 37.555561 22.597611 -0.050912
 -1.018182 75.789474 44.908540 21.268883 -0.072825
 -0.727273 75.789474 51.296840 9.411851 -0.048070
 -0.436364 75.789474 42.181302 -33.350991 0.334871
 -0.145455 75.789474 32.496451 -29.486730 0.373750
 0.145455 75.789474 24.409426 -25.208984 0.393993
 0.436364 75.789474 17.762499 -20.347918 0.414761
 0.727273 75.789474 12.652839 -14.655843 0.431808
 1.018182 75.789474 9.273913 -8.575963 0.431179
 1.309091 75.789474 7.622352 -2.909705 0.394221
 1.600000 75.789474 7.486111 1.808817 0.303767
 1.890909 75.789474 8.599750 5.752251 0.180193
 2.181818 75.789474 10.774124 9.069229 0.073674
 2.472727 75.789474 13.815635 11.790013 0.011981
 2.763636 75.789474 17.729535 15.203937 -0.010849
 3.054545 75.789474 22.749595 18.393933 -0.013710
 3.345455 75.789474 27.730302 12.508369 -0.005625
 3.636364 75.789474 30.125739 4.174344 -0.010644
 3.927273 75.789474 31.014813 1.958150 -0.015097
 4.218182 75.789474 31.432330 1.323777 -0.016284
 4.509091 75.789474 32.076705 3.575727 -0.016901
 4.800000 75.789474 33.755390 8.280487 -0.015612

 -4.800000 85.263158 33.695261 -8.650538 0.006890
 -4.509091 85.263158 31.865964 -4.332984 0.005170
 -4.218182 85.263158 30.837309 -3.480764 0.011072
 -3.927273 85.263158 29.486263 -5.898934 0.022656
 -3.636364 85.263158 27.647102 -6.332568 0.024651
 -3.345455 85.263158 25.711104 -7.529404 -0.002409
 -3.054545 85.263158 23.285106 -8.276513 -0.035970
 -2.763636 85.263158 21.435699 -3.849875 -0.037312
 -2.472727 85.263158 21.204223 2.338906 -0.021018
 -2.181818 85.263158 22.795497 8.546741 0.001779
 -1.890909 85.263158 26.121631 14.171201 0.013380
 -1.600000 85.263158 30.913624 18.455818 -0.024192
 -1.309091 85.263158 36.805577 20.388331 -0.131145
 -1.018182 85.263158 43.433142 21.956494 -0.236397
 -0.727273 85.263158 50.445529 14.439351 -0.138078
 -0.436364 85.263158 45.073805 -29.514782 0.254275
 -0.145455 85.263158 36.173533 -28.242897 0.373832
 0.145455 85.263158 28.466419 -24.074722 0.436165
 0.436364 85.263158 22.147455 -19.250708 0.486404
 0.727273 85.263158 17.264458 -14.364171 0.515981
 1.018182 85.263158 13.718905 -10.184911 0.473233
 1.309091 85.263158 11.270331 -6.632347 0.347222
 1.600000 85.263158 9.946782 -2.268670 0.225619
 1.890909 85.263158 10.023652 2.814480 0.155366
 2.181818 85.263158 11.535550 7.426499 0.118275
 2.472727 85.263158 14.259242 11.212129 0.099731
 2.763636 85.263158 18.078724 15.122636 0.091546
 3.054545 85.263158 23.047672 18.124972 0.076407
 3.345455 85.263158 27.823257 11.526603 0.021558
 3.636364 85.263158 30.023808 4.021023 -0.011477
 3.927273 85.263158 30.910122 2.028620 -0.007686
 4.218182 85.263158 31.343275 1.369512 -0.003275
 4.509091 85.263158 32.009474 3.683892 0.001601
 4.800000 85.263158 33.722940 8.397429 0.007207

 -4.800000 94.736842 33.790160 -8.674052 0.011708
 -4.509091 94.736842 31.963336 -4.259340 0.014336
 -4.218182 94.736842 30.995132 -3.131238 0.021438
 -3.927273 94.736842 29.747767 -5.659621 0.031750
 -3.636364 94.736842 27.887688 -6.769385 0.021570
 -3.345455 94.736842 25.757437 -8.158767 -0.000177
 -3.054545 94.736842 23.293635 -7.951556 0.022822
 -2.763636 94.736842 21.585812 -3.290498 0.058389
 -2.472727 94.736842 21.520225 2.899853 0.079631
 -2.181818 94.736842 23.233895 8.684589 0.078721
 -1.890909 94.736842 26.375490 12.459963 0.015296
 -1.600000 94.736842 30.286646 14.380004 -0.125283
 -1.309091 94.736842 34.972008 17.523080 -0.234736
 -1.018182 94.736842 40.939731 22.668126 -0.264064
 -0.727273 94.736842 48.810917 22.913665 -0.194666
 -0.436364 94.736842 47.353252 -25.918501 0.249797
 -0.145455 94.736842 39.490481 -25.936654 0.323663
 0.145455 94.736842 32.448841 -21.991887 0.376603
 0.436364 94.736842 26.711467 -17.374958 0.423618
 0.727273 94.736842 22.136286 -14.600715 0.442627
 1.018182 94.736842 17.995670 -13.746293 0.391819
 1.309091 94.736842 14.456255 -9.986561 0.334942
 1.600000 94.736842 12.393199 -4.070989 0.306121
 1.890909 94.736842 12.075946 1.768418 0.285469
 2.181818 94.736842 13.319162 6.575615 0.258390
 2.472727 94.736842 15.804349 10.424800 0.217948
 2.763636 94.736842 19.393807 14.288618 0.169305
 3.054545 94.736842 24.002292 16.287323 0.104802
 3.345455 94.736842 28.012209 9.374469 0.012038
 3.636364 94.736842 29.930960 4.213360 -0.006005
 3.927273 94.736842 30.886831 2.267997 0.004293
 4.218182 94.736842 31.375704 1.529173 0.010735
 4.509091 94.736842 32.091250 3.864011 0.014924
 4.800000 94.736842 33.853361 8.537534 0.017943

 -4.800000 104.210526 33.897386 -8.523505 0.010356
 -4.509091 104.210526 32.115360 -4.083019 0.016500
 -4.218182 104.210526 31.226265 -2.733980 0.025906
 -3.927273 104.210526 30.068101 -5.746467 0.033225
 -3.636364 104.210526 27.924806 -8.560251 -0.021451
 -3.345455 104.210526 25.352613 -8.634318 -0.096682
 -3.054545 104.210526 23.180191 -5.909996 -0.073984
 -2.763636 104.210526 22.074613 -1.508865 0.008259
 -2.472727 104.210526 22.352816 3.375964 0.064252
 -2.181818 104.210526 23.893695 6.762672 0.035956
 -1.890909 104.210526 26.052059 8.017894 -0.079483
 -1.600000 104.210526 28.780837 11.272117 -0.162544
 -1.309091 104.210526 32.868583 16.845897 -0.189323
 -1.018182 104.210526 38.731398 23.019679 -0.192149
 -0.727273 104.210526 46.996069 26.445261 -0.175307
 -0.436364 104.210526 50.259017 -22.308652 0.355644
 -0.145455 104.210526 42.986017 -24.618297 0.415503
 0.145455 104.210526 36.321038 -20.723698 0.437068
 0.436364 104.210526 30.956992 -16.147863 0.459996
 0.727273 104.210526 26.585451 -14.749559 0.478204
 1.018182 104.210526 22.155179 -15.147541 0.476301
 1.309091 104.210526 18.285201 -10.814044 0.467260
 1.600000 104.210526 16.024776 -4.705700 0.454216
 1.890909 104.210526 15.475159 0.692607 0.421367
 2.181818 104.210526 16.261711 4.456940 0.340933
 2.472727 104.210526 18.018503 7.741129 0.225228
 2.763636 104.210526 20.872704 11.943118 0.132330
 3.054545 104.210526 24.752460 13.586194 0.057276
 3.345455 104.210526 28.050731 8.364615 0.001184
 3.636364 104.210526 29.940752 4.712585 0.007870
 3.927273 104.210526 31.005444 2.526179 0.019726
 4.218182 104.210526 31.548157 1.644831 0.024417
 4.509091 104.210526 32.280077 3.864257 0.023849
 4.800000 104.210526 34.030719 8.466425 0.018599

 -4.800000 113.684211 34.003467 -8.357740 0.013535
 -4.509091 113.684211 32.273535 -3.878104 0.017377
 -4.218182 113.684211 31.468089 -2.345042 0.024605
 -3.927273 113.684211 30.326196 -6.610143 0.020035
 -3.636364 113.684211 27.492369 -11.867802 -0.058507
 -3.345455 113.684211 24.185735 -9.875236 -0.121594
 -3.054545 113.684211 22.051143 -4.614170 -0.128944
 -2.763636 113.684211 21.504399 0.732282 -0.100951
 -2.472727 113.684211 22.332250 4.540743 -0.056064
 -2.181818 113.684211 23.807516 5.070428 -0.034801
 -1.890909 113.684211 25.310510 5.896682 -0.052755
 -1.600000 113.684211 27.636509 10.537977 -0.066655
 -1.309091 113.684211 31.605347 16.751861 -0.071159
 -1.018182 113.684211 37.439308 22.968821 -0.075346
 -0.727273 113.684211 45.717980 26.375864 -0.085736
 -0.436364 113.684211 53.462269 -3.579634 0.242159
 -0.145455 113.684211 47.537385 -24.117984 0.530742
 0.145455 113.684211 41.004528 -20.267812 0.527957
 0.436364 113.684211 35.778946 -15.706547 0.522661
 0.727273 113.684211 31.472611 -14.820068 0.502582
 1.018182 113.684211 26.988940 -15.271999 0.489801
 1.309091 113.684211 23.108826 -10.855834 0.505431
 1.600000 113.684211 20.754408 -5.500429 0.506529
 1.890909 113.684211 19.695224 -2.217796 0.435757
 2.181818 113.684211 19.359998 0.126936 0.303087
 2.472727 113.684211 20.006402 4.681922 0.212336
 2.763636 113.684211 22.154241 9.882128 0.158355
 3.054545 113.684211 25.369461 11.077152 0.081899
 3.345455 113.684211 28.113989 7.743777 0.012057
 3.636364 113.684211 30.051740 5.317032 0.013513
 3.927273 113.684211 31.228338 2.723865 0.025758
 4.218182 113.684211 31.808904 1.705396 0.029354
 4.509091 113.684211 32.528371 3.715637 0.028171
 4.800000 113.684211 34.218486 8.227861 0.022570

 -4.800000 123.157895 34.174978 -8.348303 0.022259
 -4.509091 123.157895 32.457830 -3.784942 0.021433
 -4.218182 123.157895 31.700645 -2.127407 0.024988
 -3.927273 123.157895 30.492463 -7.790594 0.018782
 -3.636364 123.157895 27.088017 -13.831785 -0.017641
 -3.345455 123.157895 23.420665 -10.472811 -0.033298
 -3.054545 123.157895 21.223180 -4.531634 -0.037488
 -2.763636 123.157895 20.768671 1.284104 -0.040024
 -2.472727 123.157895 21.831634 5.607101 -0.033521
 -2.181818 123.157895 23.643388 6.101298 0.007095
 -1.890909 123.157895 25.311884 6.047280 0.055692
 -1.600000 123.157895 27.639372 10.471048 0.069508
 -1.309091 123.157895 31.588599 16.650465 0.068743
 -1.018182 123.157895 37.352882 22.596739 0.054905
 -0.727273 123.157895 45.378448 24.938410 -0.001416
 -0.436364 123.157895 54.055335 21.776009 -0.098069
 -0.145455 123.157895 53.090755 -24.113124 0.584820
 0.145455 123.157895 46.419584 -20.770423 0.560855
 0.436364 123.157895 40.902146 -17.368120 0.496433
 0.727273 123.157895 35.837748 -17.825332 0.357895
 1.018182 123.157895 30.843716 -15.553847 0.275104
 1.309091 123.157895 27.117163 -9.935486 0.273565
 1.600000 123.157895 24.924552 -5.719712 0.295493
 1.890909 123.157895 23.409739 -4.970124 0.311782
 2.181818 123.157895 22.262550 -2.222151 0.308573
 2.472727 123.157895 22.381479 3.169658 0.285318
 2.763636 123.157895 23.990969 7.342289 0.212948
 3.054545 123.157895 26.206350 7.274009 0.077302
 3.345455 123.157895 28.223981 6.894635 0.007067
 3.636364 123.157895 30.187503 5.998570 0.015816
 3.927273 123.157895 31.498006 2.941883 0.032368
 4.218182 123.157895 32.110253 1.743710 0.035146
 4.509091 123.157895 32.825857 3.651561 0.035136
 4.800000 123.157895 34.491269 8.137787 0.035435

 -4.800000 132.631579 34.411543 -8.454525 0.027286
 -4.509091 132.631579 32.680486 -3.754131 0.025874
 -4.218182 132.631579 31.958934 -1.949210 0.030248
 -3.927273 132.631579 30.729084 -8.302505 0.031015
 -3.636364 132.631579 27.165974 -14.118255 0.027058
 -3.345455 132.631579 23.471675 -10.515367 0.030511
 -3.054545 132.631579 21.220310 -4.912476 0.016508
 -2.763636 132.631579 20.588568 0.481022 -0.029499
 -2.472727 132.631579 21.442110 5.261623 -0.092560
 -2.181818 132.631579 23.505019 8.464719 -0.093787
 -1.890909 132.631579 26.056102 8.822796 0.049422
 -1.600000 132.631579 28.860282 11.054088 0.166667
 -1.309091 132.631579 32.805575 15.898633 0.168701
 -1.018182 132.631579 38.157539 20.389240 0.072751
 -0.727273 132.631579 44.875711 21.157684 -0.152678
 -0.436364 132.631579 51.972263 23.543084 -0.315653
 -0.145455 132.631579 58.223737 -4.712291 0.209484
 0.145455 132.631579 52.241735 -22.671289 0.565492
